Customer_ID,Segment,Acquisition_Channel,Signup_Date,Churn_Date,Status,MRR,Lifetime_Value
CUST_4338,Enterprise,Sales Outbound,2023-12-17,,Active,2500,32500
CUST_4339,SMB,Paid Ads,2023-06-22,2024-03-18,Churned,99,891
CUST_4340,SMB,Organic,2024-03-19,2024-10-15,Churned,99,693
CUST_4341,SMB,Paid Ads,2023-02-03,2023-07-03,Churned,99,495
CUST_4342,SMB,Sales Outbound,2023-06-06,,Active,99,1980
CUST_4343,Mid-Market,Referral,2024-07-30,,Active,499,2994
CUST_4344,Mid-Market,Organic,2023-09-26,,Active,499,7984
CUST_4345,SMB,Organic,2023-02-12,,Active,99,2277
CUST_4346,SMB,Organic,2024-12-02,,Active,99,99
CUST_4347,Mid-Market,Paid Ads,2023-04-13,2023-11-09,Churned,499,3493
CUST_4348,SMB,Paid Ads,2024-04-22,2024-09-19,Churned,99,495
CUST_4349,Mid-Market,Referral,2023-03-03,,Active,499,11477
CUST_4350,Mid-Market,Referral,2023-03-03,2024-07-25,Churned,499,8483
CUST_4351,Mid-Market,Organic,2023-06-20,,Active,499,9481
CUST_4352,SMB,Referral,2024-07-10,,Active,99,594
CUST_4353,SMB,Paid Ads,2023-11-27,2024-03-26,Churned,99,396
CUST_4354,Enterprise,Referral,2024-03-26,,Active,2500,25000
CUST_4355,SMB,Paid Ads,2024-02-25,,Active,99,1089
CUST_4356,Mid-Market,Referral,2023-08-07,2024-03-04,Churned,499,3493
CUST_4357,SMB,Sales Outbound,2023-06-07,2023-10-05,Churned,99,396
CUST_4358,Mid-Market,Paid Ads,2024-05-14,2024-09-11,Churned,499,1996
CUST_4359,SMB,Sales Outbound,2023-08-01,2023-10-30,Churned,99,297
CUST_4360,SMB,Paid Ads,2024-06-19,,Active,99,693
CUST_4361,SMB,Referral,2024-11-03,,Active,99,198
CUST_4362,Mid-Market,Sales Outbound,2024-08-03,2024-12-31,Churned,499,2495
CUST_4363,Mid-Market,Referral,2023-01-26,,Active,499,11976
CUST_4364,SMB,Paid Ads,2024-01-07,,Active,99,1188
CUST_4365,SMB,Sales Outbound,2024-09-18,2024-12-17,Churned,99,297
CUST_4366,Mid-Market,Organic,2024-01-20,,Active,499,5988
CUST_4367,SMB,Referral,2023-12-20,2024-07-17,Churned,99,693
CUST_4368,SMB,Paid Ads,2023-04-04,2024-05-28,Churned,99,1386
CUST_4369,SMB,Sales Outbound,2023-12-16,,Active,99,1287
CUST_4370,SMB,Referral,2023-10-12,2023-12-11,Churned,99,198
CUST_4371,SMB,Sales Outbound,2023-03-17,2023-08-14,Churned,99,495
CUST_4372,SMB,Referral,2023-06-27,,Active,99,1881
CUST_4373,SMB,Referral,2023-05-09,,Active,99,2079
CUST_4374,SMB,Referral,2024-08-07,,Active,99,495
CUST_4375,SMB,Sales Outbound,2023-08-03,2023-09-02,Churned,99,99
CUST_4376,SMB,Sales Outbound,2024-11-29,,Active,99,198
CUST_4377,SMB,Referral,2024-03-23,,Active,99,990
CUST_4378,Mid-Market,Organic,2024-04-04,,Active,499,4990
CUST_4379,SMB,Organic,2024-03-23,,Active,99,990
CUST_4380,SMB,Organic,2023-07-16,,Active,99,1782
CUST_4381,SMB,Paid Ads,2024-07-21,2024-11-18,Churned,99,396
CUST_4382,SMB,Organic,2024-07-15,,Active,99,594
CUST_4383,SMB,Sales Outbound,2023-11-14,,Active,99,1386
CUST_4384,SMB,Organic,2024-07-22,,Active,99,594
CUST_4385,Mid-Market,Sales Outbound,2023-05-17,,Active,499,9980
CUST_4386,SMB,Paid Ads,2024-07-08,,Active,99,594
CUST_4387,Enterprise,Sales Outbound,2023-12-16,,Active,2500,32500
CUST_4388,SMB,Sales Outbound,2024-03-09,,Active,99,990
CUST_4389,SMB,Sales Outbound,2023-06-13,2023-12-10,Churned,99,594
CUST_4390,SMB,Organic,2024-04-26,,Active,99,891
CUST_4391,SMB,Referral,2024-12-10,,Active,99,99
CUST_4392,SMB,Sales Outbound,2023-12-02,,Active,99,1386
CUST_4393,Mid-Market,Organic,2023-09-08,,Active,499,8483
CUST_4394,SMB,Organic,2024-11-24,,Active,99,198
CUST_4395,Enterprise,Organic,2023-04-12,,Active,2500,52500
CUST_4396,Mid-Market,Referral,2023-10-17,,Active,499,7485
CUST_4397,SMB,Referral,2024-04-29,,Active,99,891
CUST_4398,SMB,Referral,2024-12-18,,Active,99,99
CUST_4399,SMB,Referral,2023-03-24,2023-09-20,Churned,99,594
CUST_4400,SMB,Paid Ads,2024-12-02,,Active,99,99
CUST_4401,SMB,Referral,2024-04-04,2024-11-30,Churned,99,792
CUST_4402,SMB,Referral,2024-01-21,,Active,99,1188
CUST_4403,SMB,Referral,2023-04-14,,Active,99,2079
CUST_4404,SMB,Sales Outbound,2023-11-04,,Active,99,1485
CUST_4405,Enterprise,Sales Outbound,2023-02-05,,Active,2500,60000
CUST_4406,Mid-Market,Referral,2024-04-19,,Active,499,4491
CUST_4407,Enterprise,Paid Ads,2024-11-18,,Active,2500,5000
CUST_4408,SMB,Sales Outbound,2023-11-01,,Active,99,1485
CUST_4409,SMB,Organic,2023-02-26,2023-04-27,Churned,99,198
CUST_4410,SMB,Sales Outbound,2024-05-23,2024-07-22,Churned,99,198
CUST_4411,SMB,Organic,2023-03-22,2023-04-21,Churned,99,99
CUST_4412,SMB,Sales Outbound,2024-10-09,,Active,99,297
CUST_4413,Mid-Market,Referral,2024-11-21,,Active,499,998
CUST_4414,Mid-Market,Sales Outbound,2023-07-15,2024-03-11,Churned,499,3992
CUST_4415,SMB,Referral,2023-07-29,,Active,99,1782
CUST_4416,SMB,Referral,2024-09-17,,Active,99,396
CUST_4417,SMB,Sales Outbound,2023-10-15,,Active,99,1485
CUST_4418,SMB,Organic,2024-09-04,,Active,99,396
CUST_4419,SMB,Organic,2023-09-08,,Active,99,1683
CUST_4420,SMB,Sales Outbound,2023-04-24,,Active,99,2079
CUST_4421,SMB,Referral,2024-12-05,,Active,99,99
CUST_4422,Enterprise,Organic,2024-10-01,,Active,2500,10000
CUST_4423,SMB,Paid Ads,2024-02-08,,Active,99,1089
CUST_4424,Mid-Market,Referral,2023-02-14,,Active,499,11477
CUST_4425,SMB,Sales Outbound,2024-08-18,,Active,99,495
CUST_4426,SMB,Referral,2024-11-01,,Active,99,297
CUST_4427,SMB,Paid Ads,2023-02-10,2024-04-05,Churned,99,1386
CUST_4428,SMB,Paid Ads,2023-03-16,2024-08-07,Churned,99,1683
CUST_4429,SMB,Organic,2023-03-28,2023-09-24,Churned,99,594
CUST_4430,Mid-Market,Paid Ads,2024-12-14,,Active,499,499
CUST_4431,Mid-Market,Referral,2023-03-13,,Active,499,10978
CUST_4432,SMB,Organic,2024-08-12,,Active,99,495
CUST_4433,SMB,Paid Ads,2023-12-18,2024-06-15,Churned,99,594
CUST_4434,Enterprise,Organic,2024-02-13,,Active,2500,27500
CUST_4435,SMB,Organic,2023-07-22,2024-04-17,Churned,99,891
CUST_4436,SMB,Sales Outbound,2024-10-23,,Active,99,297
CUST_4437,SMB,Organic,2024-04-20,2024-10-17,Churned,99,594
CUST_4438,Mid-Market,Organic,2023-03-19,,Active,499,10978
CUST_4439,Enterprise,Paid Ads,2023-03-16,,Active,2500,55000
CUST_4440,SMB,Referral,2023-05-27,,Active,99,1980
CUST_4441,Mid-Market,Referral,2023-07-07,,Active,499,9481
CUST_4442,Mid-Market,Paid Ads,2023-07-10,2024-01-06,Churned,499,2994
CUST_4443,SMB,Referral,2024-04-04,,Active,99,990
CUST_4444,SMB,Organic,2024-04-30,,Active,99,891
CUST_4445,SMB,Sales Outbound,2023-06-15,,Active,99,1881
CUST_4446,Enterprise,Organic,2023-10-03,,Active,2500,40000
CUST_4447,SMB,Organic,2023-01-09,,Active,99,2475
CUST_4448,Mid-Market,Sales Outbound,2023-04-07,2023-07-06,Churned,499,1497
CUST_4449,SMB,Paid Ads,2023-05-10,,Active,99,2079
CUST_4450,Mid-Market,Organic,2024-03-29,2024-07-27,Churned,499,1996
CUST_4451,SMB,Organic,2023-08-30,2023-09-29,Churned,99,99
CUST_4452,SMB,Paid Ads,2024-12-05,,Active,99,99
CUST_4453,Mid-Market,Organic,2024-06-14,,Active,499,3493
CUST_4454,Mid-Market,Organic,2023-01-19,2023-11-15,Churned,499,4990
CUST_4455,Mid-Market,Referral,2023-11-30,2024-04-28,Churned,499,2495
CUST_4456,SMB,Paid Ads,2023-07-27,2024-02-22,Churned,99,693
CUST_4457,Mid-Market,Organic,2024-09-25,,Active,499,1996
CUST_4458,SMB,Organic,2024-06-11,,Active,99,693
CUST_4459,SMB,Sales Outbound,2024-07-24,2024-11-21,Churned,99,396
CUST_4460,SMB,Sales Outbound,2024-09-05,,Active,99,396
CUST_4461,SMB,Sales Outbound,2024-01-12,2024-07-10,Churned,99,594
CUST_4462,SMB,Organic,2023-04-09,,Active,99,2178
CUST_4463,Enterprise,Organic,2024-11-08,,Active,2500,5000
CUST_4464,SMB,Sales Outbound,2023-12-12,2024-07-09,Churned,99,693
CUST_4465,Mid-Market,Referral,2024-05-04,,Active,499,4491
CUST_4466,SMB,Referral,2023-01-03,2023-10-30,Churned,99,990
CUST_4467,SMB,Referral,2023-07-26,2023-12-23,Churned,99,495
CUST_4468,SMB,Referral,2023-12-25,2024-12-19,Churned,99,1188
CUST_4469,Enterprise,Paid Ads,2024-12-07,,Active,2500,2500
CUST_4470,Mid-Market,Sales Outbound,2024-06-27,,Active,499,3493
CUST_4471,Enterprise,Organic,2023-07-08,,Active,2500,47500
CUST_4472,Enterprise,Sales Outbound,2024-01-23,,Active,2500,30000
CUST_4473,SMB,Referral,2024-11-22,,Active,99,198
CUST_4474,SMB,Organic,2024-01-14,,Active,99,1188
CUST_4475,Mid-Market,Paid Ads,2024-08-19,,Active,499,2495
CUST_4476,SMB,Sales Outbound,2024-07-28,2024-11-25,Churned,99,396
CUST_4477,SMB,Organic,2023-05-31,,Active,99,1980
CUST_4478,SMB,Organic,2023-12-15,,Active,99,1287
CUST_4479,SMB,Referral,2023-03-18,,Active,99,2178
CUST_4480,SMB,Referral,2023-03-12,,Active,99,2277
CUST_4481,SMB,Sales Outbound,2023-02-12,2024-05-07,Churned,99,1485
CUST_4482,SMB,Paid Ads,2024-01-05,,Active,99,1287
CUST_4483,SMB,Organic,2024-01-29,2024-02-28,Churned,99,99
CUST_4484,SMB,Referral,2024-12-11,,Active,99,99
CUST_4485,SMB,Sales Outbound,2023-01-28,,Active,99,2376
CUST_4486,Mid-Market,Referral,2023-04-04,,Active,499,10978
CUST_4487,SMB,Sales Outbound,2023-05-02,2023-08-30,Churned,99,396
CUST_4488,SMB,Referral,2023-01-19,,Active,99,2376
CUST_4489,Mid-Market,Paid Ads,2023-03-31,,Active,499,10978
CUST_4490,SMB,Organic,2023-01-10,2023-03-11,Churned,99,198
CUST_4491,SMB,Referral,2024-06-09,,Active,99,693
CUST_4492,Mid-Market,Organic,2024-10-26,,Active,499,1497
CUST_4493,SMB,Sales Outbound,2023-06-23,2024-05-18,Churned,99,1089
CUST_4494,Mid-Market,Paid Ads,2023-10-30,2023-11-29,Churned,499,499
CUST_4495,Mid-Market,Organic,2023-05-02,,Active,499,10479
CUST_4496,Mid-Market,Referral,2024-08-14,,Active,499,2495
CUST_4497,SMB,Organic,2023-08-25,2025-01-16,Churned,99,1683
CUST_4498,SMB,Organic,2023-06-21,2023-09-19,Churned,99,297
CUST_4499,SMB,Sales Outbound,2023-12-29,,Active,99,1287
CUST_4500,SMB,Paid Ads,2024-08-11,,Active,99,495
CUST_4501,SMB,Paid Ads,2024-07-14,,Active,99,594
CUST_4502,SMB,Organic,2024-08-18,,Active,99,495
CUST_4503,SMB,Organic,2023-09-18,2024-02-15,Churned,99,495
CUST_4504,SMB,Sales Outbound,2023-12-30,2025-01-23,Churned,99,1287
CUST_4505,SMB,Organic,2023-10-25,2024-11-18,Churned,99,1287
CUST_4506,SMB,Sales Outbound,2023-04-16,,Active,99,2079
CUST_4507,Mid-Market,Paid Ads,2024-02-26,2024-06-25,Churned,499,1996
CUST_4508,SMB,Paid Ads,2023-11-04,2024-01-03,Churned,99,198
CUST_4509,SMB,Sales Outbound,2023-11-13,2024-08-09,Churned,99,891
CUST_4510,Enterprise,Organic,2023-05-18,,Active,2500,50000
CUST_4511,SMB,Paid Ads,2024-01-25,,Active,99,1188
CUST_4512,SMB,Referral,2023-03-30,2023-07-28,Churned,99,396
CUST_4513,SMB,Sales Outbound,2024-05-22,2025-01-17,Churned,99,792
CUST_4514,Mid-Market,Paid Ads,2023-01-18,2023-07-17,Churned,499,2994
CUST_4515,SMB,Paid Ads,2024-06-01,,Active,99,792
CUST_4516,SMB,Paid Ads,2023-10-03,2024-11-26,Churned,99,1386
CUST_4517,SMB,Referral,2024-01-21,,Active,99,1188
CUST_4518,Mid-Market,Referral,2024-10-09,,Active,499,1497
CUST_4519,SMB,Referral,2024-07-05,,Active,99,594
CUST_4520,SMB,Organic,2024-07-30,2024-12-27,Churned,99,495
CUST_4521,Mid-Market,Sales Outbound,2024-08-20,,Active,499,2495
CUST_4522,SMB,Organic,2024-01-08,,Active,99,1188
CUST_4523,Mid-Market,Referral,2023-04-17,,Active,499,10479
CUST_4524,SMB,Sales Outbound,2023-03-16,2023-08-13,Churned,99,495
CUST_4525,Mid-Market,Organic,2024-03-09,,Active,499,4990
CUST_4526,SMB,Organic,2023-07-23,2023-12-20,Churned,99,495
CUST_4527,Mid-Market,Organic,2024-12-26,,Active,499,499
CUST_4528,Enterprise,Referral,2023-02-27,,Active,2500,57500
CUST_4529,SMB,Paid Ads,2024-07-11,,Active,99,594
CUST_4530,SMB,Sales Outbound,2023-06-04,,Active,99,1980
CUST_4531,SMB,Referral,2023-04-23,2023-11-19,Churned,99,693
CUST_4532,SMB,Sales Outbound,2023-01-30,,Active,99,2376
CUST_4533,SMB,Referral,2024-12-13,,Active,99,99
CUST_4534,SMB,Organic,2024-09-16,,Active,99,396
CUST_4535,SMB,Organic,2024-01-28,,Active,99,1188
CUST_4536,SMB,Paid Ads,2024-09-06,,Active,99,396
CUST_4537,SMB,Paid Ads,2023-05-08,2024-02-02,Churned,99,891
CUST_4538,Mid-Market,Sales Outbound,2024-05-25,2024-06-24,Churned,499,499
CUST_4539,SMB,Paid Ads,2024-12-02,,Active,99,99
CUST_4540,SMB,Paid Ads,2023-09-13,2024-05-10,Churned,99,792
CUST_4541,SMB,Sales Outbound,2023-05-07,2023-07-06,Churned,99,198
CUST_4542,SMB,Referral,2023-11-03,,Active,99,1485
CUST_4543,SMB,Paid Ads,2023-09-06,2023-11-05,Churned,99,198
CUST_4544,SMB,Referral,2023-04-11,2024-08-03,Churned,99,1584
CUST_4545,SMB,Organic,2024-11-26,,Active,99,198
CUST_4546,Mid-Market,Paid Ads,2024-09-13,,Active,499,1996
CUST_4547,SMB,Organic,2024-01-03,2024-07-31,Churned,99,693
CUST_4548,Mid-Market,Organic,2024-05-21,,Active,499,3992
CUST_4549,Mid-Market,Referral,2024-09-12,,Active,499,1996
CUST_4550,Mid-Market,Sales Outbound,2023-06-21,,Active,499,9481
CUST_4551,Enterprise,Paid Ads,2023-05-26,,Active,2500,50000
CUST_4552,SMB,Referral,2024-12-06,,Active,99,99
CUST_4553,SMB,Sales Outbound,2023-08-03,,Active,99,1782
CUST_4554,Mid-Market,Organic,2024-08-10,,Active,499,2495
CUST_4555,SMB,Paid Ads,2023-09-11,2025-01-03,Churned,99,1584
CUST_4556,SMB,Organic,2024-02-20,,Active,99,1089
CUST_4557,Mid-Market,Organic,2023-06-17,,Active,499,9481
CUST_4558,Mid-Market,Paid Ads,2023-11-28,,Active,499,6986
CUST_4559,Enterprise,Sales Outbound,2024-11-20,,Active,2500,5000
CUST_4560,Enterprise,Sales Outbound,2023-03-23,,Active,2500,55000
CUST_4561,Mid-Market,Paid Ads,2023-10-21,2024-11-14,Churned,499,6487
CUST_4562,SMB,Paid Ads,2023-12-25,,Active,99,1287
CUST_4563,Mid-Market,Referral,2023-08-26,,Active,499,8483
CUST_4564,SMB,Referral,2023-06-23,2023-10-21,Churned,99,396
CUST_4565,SMB,Organic,2024-01-01,2024-12-26,Churned,99,1188
CUST_4566,Mid-Market,Paid Ads,2023-03-19,2023-12-14,Churned,499,4491
CUST_4567,SMB,Sales Outbound,2023-04-25,2023-10-22,Churned,99,594
CUST_4568,SMB,Organic,2024-01-28,2024-03-28,Churned,99,198
CUST_4569,SMB,Organic,2023-09-18,2023-12-17,Churned,99,297
CUST_4570,Mid-Market,Organic,2023-09-08,,Active,499,8483
CUST_4571,SMB,Organic,2023-06-12,2023-11-09,Churned,99,495
CUST_4572,Mid-Market,Sales Outbound,2024-05-23,2024-12-19,Churned,499,3493
CUST_4573,SMB,Organic,2024-01-20,,Active,99,1188
CUST_4574,Mid-Market,Paid Ads,2023-11-17,,Active,499,6986
CUST_4575,Mid-Market,Referral,2024-09-11,,Active,499,1996
CUST_4576,SMB,Sales Outbound,2023-05-28,,Active,99,1980
CUST_4577,SMB,Paid Ads,2024-06-10,2024-12-07,Churned,99,594
CUST_4578,SMB,Paid Ads,2023-12-11,2024-04-09,Churned,99,396
CUST_4579,Enterprise,Paid Ads,2024-05-18,,Active,2500,20000
CUST_4580,Mid-Market,Referral,2024-08-28,,Active,499,2495
CUST_4581,Enterprise,Referral,2023-07-18,,Active,2500,45000
CUST_4582,SMB,Referral,2023-12-23,,Active,99,1287
CUST_4583,Mid-Market,Paid Ads,2023-06-12,2023-10-10,Churned,499,1996
CUST_4584,Mid-Market,Referral,2024-09-28,,Active,499,1996
CUST_4585,Mid-Market,Organic,2024-08-09,,Active,499,2495
CUST_4586,Enterprise,Referral,2023-06-17,,Active,2500,47500
CUST_4587,SMB,Sales Outbound,2024-09-09,,Active,99,396
CUST_4588,SMB,Paid Ads,2024-08-23,,Active,99,495
CUST_4589,Mid-Market,Paid Ads,2024-04-29,,Active,499,4491
CUST_4590,Mid-Market,Organic,2023-06-17,2024-01-13,Churned,499,3493
CUST_4591,SMB,Referral,2023-10-14,,Active,99,1485
CUST_4592,SMB,Referral,2024-11-06,,Active,99,198
CUST_4593,SMB,Sales Outbound,2024-12-02,,Active,99,99
CUST_4594,SMB,Organic,2023-02-11,2023-11-08,Churned,99,891
CUST_4595,SMB,Sales Outbound,2023-07-28,2024-01-24,Churned,99,594
CUST_4596,Mid-Market,Sales Outbound,2023-09-16,,Active,499,7984
CUST_4597,Mid-Market,Paid Ads,2023-06-07,,Active,499,9980
CUST_4598,SMB,Paid Ads,2024-09-22,,Active,99,396
CUST_4599,SMB,Referral,2023-09-05,2023-11-04,Churned,99,198
CUST_4600,SMB,Referral,2023-11-03,,Active,99,1485
CUST_4601,SMB,Sales Outbound,2024-07-06,,Active,99,594
CUST_4602,Mid-Market,Referral,2023-01-28,,Active,499,11976
CUST_4603,Enterprise,Sales Outbound,2023-11-01,,Active,2500,37500
CUST_4604,SMB,Referral,2023-07-07,,Active,99,1881
CUST_4605,Mid-Market,Referral,2024-10-19,,Active,499,1497
CUST_4606,Mid-Market,Paid Ads,2024-05-26,2024-06-25,Churned,499,499
CUST_4607,Mid-Market,Paid Ads,2023-07-12,,Active,499,8982
CUST_4608,SMB,Paid Ads,2024-08-01,,Active,99,594
CUST_4609,Enterprise,Paid Ads,2024-05-23,,Active,2500,20000
CUST_4610,SMB,Organic,2024-10-06,,Active,99,297
CUST_4611,SMB,Paid Ads,2023-09-03,2024-09-27,Churned,99,1287
CUST_4612,SMB,Organic,2023-08-16,2024-04-12,Churned,99,792
CUST_4613,SMB,Paid Ads,2024-11-22,,Active,99,198
CUST_4614,SMB,Referral,2023-07-04,2024-07-28,Churned,99,1287
CUST_4615,SMB,Sales Outbound,2024-02-29,,Active,99,1089
CUST_4616,SMB,Referral,2024-11-20,,Active,99,198
CUST_4617,Mid-Market,Referral,2024-04-30,,Active,499,4491
CUST_4618,Mid-Market,Organic,2024-01-11,,Active,499,5988
CUST_4619,SMB,Paid Ads,2024-12-02,,Active,99,99
CUST_4620,Mid-Market,Sales Outbound,2024-02-18,,Active,499,5489
CUST_4621,Mid-Market,Sales Outbound,2024-05-12,2025-01-07,Churned,499,3992
CUST_4622,Mid-Market,Paid Ads,2024-01-21,,Active,499,5988
CUST_4623,SMB,Organic,2024-02-11,,Active,99,1089
CUST_4624,Mid-Market,Organic,2023-12-05,,Active,499,6986
CUST_4625,Enterprise,Organic,2024-12-27,,Active,2500,2500
CUST_4626,Mid-Market,Sales Outbound,2024-08-12,,Active,499,2495
CUST_4627,SMB,Organic,2023-11-26,2024-09-21,Churned,99,990
CUST_4628,SMB,Organic,2023-10-08,2024-08-03,Churned,99,990
CUST_4629,Mid-Market,Sales Outbound,2023-11-21,2024-02-19,Churned,499,1497
CUST_4630,SMB,Sales Outbound,2024-10-23,,Active,99,297
CUST_4631,SMB,Referral,2024-08-21,,Active,99,495
CUST_4632,SMB,Sales Outbound,2024-09-18,2024-10-18,Churned,99,99
CUST_4633,Mid-Market,Paid Ads,2023-10-14,2024-01-12,Churned,499,1497
CUST_4634,Mid-Market,Sales Outbound,2024-03-25,,Active,499,4990
CUST_4635,SMB,Sales Outbound,2024-05-05,,Active,99,891
CUST_4636,Enterprise,Organic,2024-12-13,,Active,2500,2500
CUST_4637,SMB,Referral,2024-03-13,,Active,99,990
CUST_4638,Mid-Market,Organic,2024-02-02,,Active,499,5988
CUST_4639,Mid-Market,Referral,2023-11-10,,Active,499,6986
CUST_4640,Mid-Market,Organic,2024-07-20,2024-10-18,Churned,499,1497
CUST_4641,Enterprise,Paid Ads,2024-03-20,,Active,2500,25000
CUST_4642,SMB,Organic,2023-01-23,2023-10-20,Churned,99,891
CUST_4643,Mid-Market,Organic,2024-06-08,,Active,499,3493
CUST_4644,SMB,Paid Ads,2024-11-03,,Active,99,198
CUST_4645,Mid-Market,Paid Ads,2023-02-12,,Active,499,11477
CUST_4646,Mid-Market,Sales Outbound,2023-03-27,,Active,499,10978
CUST_4647,Mid-Market,Organic,2023-12-15,2024-01-14,Churned,499,499
CUST_4648,SMB,Paid Ads,2023-06-25,,Active,99,1881
CUST_4649,Mid-Market,Paid Ads,2024-11-05,,Active,499,998
CUST_4650,SMB,Sales Outbound,2023-09-01,2024-11-24,Churned,99,1485
CUST_4651,SMB,Referral,2024-05-26,,Active,99,792
CUST_4652,Mid-Market,Paid Ads,2023-06-08,,Active,499,9980
CUST_4653,SMB,Paid Ads,2024-04-13,,Active,99,891
CUST_4654,Mid-Market,Organic,2024-02-29,,Active,499,5489
CUST_4655,SMB,Sales Outbound,2024-03-16,,Active,99,990
CUST_4656,SMB,Organic,2024-03-18,,Active,99,990
CUST_4657,Mid-Market,Referral,2023-05-07,2023-07-06,Churned,499,998
CUST_4658,SMB,Sales Outbound,2024-06-03,2024-10-01,Churned,99,396
CUST_4659,SMB,Organic,2024-04-03,,Active,99,990
CUST_4660,Mid-Market,Paid Ads,2023-03-31,,Active,499,10978
CUST_4661,SMB,Paid Ads,2023-11-08,2024-10-03,Churned,99,1089
CUST_4662,Mid-Market,Sales Outbound,2023-10-01,2023-10-31,Churned,499,499
CUST_4663,SMB,Paid Ads,2023-05-03,2024-07-26,Churned,99,1485
CUST_4664,Mid-Market,Organic,2024-11-04,,Active,499,998
CUST_4665,Mid-Market,Sales Outbound,2023-08-10,2024-12-02,Churned,499,7984
CUST_4666,Mid-Market,Paid Ads,2023-06-25,,Active,499,9481
CUST_4667,SMB,Paid Ads,2023-12-10,,Active,99,1287
CUST_4668,Mid-Market,Referral,2024-06-15,,Active,499,3493
CUST_4669,Mid-Market,Referral,2023-05-06,,Active,499,10479
CUST_4670,Mid-Market,Sales Outbound,2023-04-07,2023-09-04,Churned,499,2495
CUST_4671,SMB,Referral,2023-07-03,,Active,99,1881
CUST_4672,Mid-Market,Organic,2024-11-25,,Active,499,998
CUST_4673,Mid-Market,Paid Ads,2023-03-15,2024-07-07,Churned,499,7984
CUST_4674,SMB,Paid Ads,2024-05-21,,Active,99,792
CUST_4675,SMB,Paid Ads,2023-06-16,2024-07-10,Churned,99,1287
CUST_4676,Mid-Market,Sales Outbound,2023-04-21,,Active,499,10479
CUST_4677,SMB,Sales Outbound,2023-12-28,2024-05-26,Churned,99,495
CUST_4678,Enterprise,Referral,2023-04-29,,Active,2500,52500
CUST_4679,Mid-Market,Paid Ads,2023-12-05,2024-02-03,Churned,499,998
CUST_4680,Mid-Market,Paid Ads,2024-04-21,,Active,499,4491
CUST_4681,SMB,Paid Ads,2023-05-10,2024-09-01,Churned,99,1584
CUST_4682,SMB,Paid Ads,2023-09-16,2024-07-12,Churned,99,990
CUST_4683,Enterprise,Paid Ads,2023-09-10,2024-04-07,Churned,2500,17500
CUST_4684,SMB,Organic,2023-09-27,2023-11-26,Churned,99,198
CUST_4685,Mid-Market,Paid Ads,2024-08-18,,Active,499,2495
CUST_4686,SMB,Organic,2024-05-18,,Active,99,792
CUST_4687,SMB,Paid Ads,2023-11-25,,Active,99,1386
CUST_4688,SMB,Sales Outbound,2024-01-21,2024-11-16,Churned,99,990
CUST_4689,SMB,Sales Outbound,2024-12-17,,Active,99,99
CUST_4690,Enterprise,Organic,2024-03-16,,Active,2500,25000
CUST_4691,SMB,Paid Ads,2024-07-25,,Active,99,594
CUST_4692,SMB,Sales Outbound,2023-07-01,2024-12-22,Churned,99,1782
CUST_4693,SMB,Sales Outbound,2023-10-03,,Active,99,1584
CUST_4694,SMB,Paid Ads,2024-09-20,,Active,99,396
CUST_4695,SMB,Paid Ads,2023-08-03,2023-12-01,Churned,99,396
CUST_4696,Mid-Market,Sales Outbound,2024-10-12,,Active,499,1497
CUST_4697,SMB,Paid Ads,2023-04-22,,Active,99,2079
CUST_4698,SMB,Referral,2023-07-21,2023-10-19,Churned,99,297
CUST_4699,SMB,Paid Ads,2024-04-12,,Active,99,891
CUST_4700,Enterprise,Sales Outbound,2024-07-12,,Active,2500,15000
CUST_4701,SMB,Sales Outbound,2024-12-21,,Active,99,99
CUST_4702,SMB,Organic,2024-05-28,,Active,99,792
CUST_4703,Mid-Market,Referral,2024-04-01,,Active,499,4990
CUST_4704,SMB,Sales Outbound,2023-07-25,2024-04-20,Churned,99,891
CUST_4705,SMB,Referral,2023-05-03,2023-09-30,Churned,99,495
CUST_4706,SMB,Paid Ads,2023-08-10,2024-02-06,Churned,99,594
CUST_4707,Mid-Market,Sales Outbound,2023-11-26,,Active,499,6986
CUST_4708,SMB,Organic,2023-02-14,2023-07-14,Churned,99,495
CUST_4709,Mid-Market,Sales Outbound,2024-09-05,,Active,499,1996
CUST_4710,Mid-Market,Organic,2023-08-22,,Active,499,8483
CUST_4711,SMB,Referral,2023-10-11,,Active,99,1485
CUST_4712,SMB,Organic,2024-10-31,2025-01-29,Churned,99,297
CUST_4713,SMB,Paid Ads,2024-06-30,,Active,99,693
CUST_4714,Mid-Market,Paid Ads,2023-08-26,,Active,499,8483
CUST_4715,SMB,Paid Ads,2023-03-28,2023-11-23,Churned,99,792
CUST_4716,SMB,Sales Outbound,2023-11-07,2024-12-31,Churned,99,1386
CUST_4717,SMB,Paid Ads,2023-11-14,2024-07-11,Churned,99,792
CUST_4718,Enterprise,Paid Ads,2023-02-16,,Active,2500,57500
CUST_4719,SMB,Sales Outbound,2024-10-31,2025-01-29,Churned,99,297
CUST_4720,Enterprise,Referral,2023-09-15,,Active,2500,40000
CUST_4721,SMB,Paid Ads,2023-01-12,2024-01-07,Churned,99,1188
CUST_4722,SMB,Paid Ads,2024-05-25,2024-06-24,Churned,99,99
CUST_4723,SMB,Sales Outbound,2023-08-16,,Active,99,1683
CUST_4724,SMB,Referral,2024-05-29,2024-10-26,Churned,99,495
CUST_4725,SMB,Referral,2024-01-12,2024-02-11,Churned,99,99
