Client_ID,Annual_Income,Loan_Amount,Loan_Purpose,DTI_Ratio,Default_On_File,PD,Credit_Score,Risk_Rating,Decision,Expected_Loss
CL_06205,13900.0,34326,PERSONAL,1.424405525179856,1,0.9591208699548146,322,Poor,Reject,19753.66978924138
CL_06206,28800.0,2068,DEBT_CONSOLIDATION,0.037712277777777775,0,0.22905137747650278,724,Good,Approve,284.20694917284465
CL_06207,72100.0,11962,EDUCATION,0.0910505631067961,1,0.27887379262951073,696,Good,Approve,2001.5329844605244
CL_06208,63700.0,16472,MEDICAL,0.13745198744113032,0,0.1474416185505945,768,Very Good,Approve,1457.1950044592356
CL_06209,42400.0,21986,MEDICAL,0.2987295896226415,0,0.24215834828122096,716,Good,Approve,3194.4560671865543
CL_06210,45900.0,8810,DEBT_CONSOLIDATION,0.10381980392156864,0,0.17992243513689832,751,Very Good,Approve,951.0699921336445
CL_06211,33500.0,8996,EDUCATION,0.14631255522388062,0,0.2493577681720504,712,Good,Approve,1345.9334894854594
CL_06212,27200.0,17833,VENTURE,0.3480385312500001,0,0.46228056081436125,595,Fair,Reject,4946.309544601502
CL_06213,23300.0,4639,PERSONAL,0.11175410729613734,0,0.235441995655516,720,Good,Approve,655.3292507075632
CL_06214,15000.0,2913,VENTURE,0.1024405,0,0.22041060741198654,728,Good,Approve,385.23365963467006
CL_06215,106800.0,6328,EDUCATION,0.03486325093632959,0,0.08294229538241715,804,Exceptional,Approve,314.91530710796144
CL_06216,40200.0,28830,MEDICAL,0.37794552238805973,0,0.43484853121785133,610,Fair,Approve,7522.009893006391
CL_06217,27800.0,6327,VENTURE,0.12053162589928058,1,0.29325677759302815,688,Good,Approve,1113.2613790986534
CL_06218,108300.0,31118,EDUCATION,0.1646553084025854,0,0.14939022558316115,767,Very Good,Approve,2789.235023818085
CL_06219,121400.0,8533,MEDICAL,0.04173367998352554,1,0.39786114606968426,631,Fair,Approve,2036.9694956475694
CL_06220,188500.0,2459,VENTURE,0.007721390450928381,0,0.04606380287351935,824,Exceptional,Approve,67.96253475959044
CL_06221,31300.0,23866,MEDICAL,0.40507388178913734,0,0.415147638845155,621,Fair,Approve,5944.748129207082
CL_06222,38700.0,31411,DEBT_CONSOLIDATION,0.4436905206718346,0,0.5131259686306943,567,Poor,Reject,9670.679880395242
CL_06223,53700.0,17840,MEDICAL,0.18740305400372442,0,0.7238561869240889,451,Poor,Reject,7748.1566248354475
CL_06224,98500.0,9168,MEDICAL,0.049051126903553295,0,0.09347384709446001,798,Very Good,Approve,514.1809380972056
CL_06225,37700.0,1644,EDUCATION,0.024622933687002652,0,0.19220821545913894,744,Very Good,Approve,189.59418372889462
CL_06226,20100.0,11521,EDUCATION,0.3201806268656716,1,0.8405962975965232,387,Poor,Reject,5810.705966765726
CL_06227,23100.0,13701,PERSONAL,0.337572474025974,0,0.47792205794645165,587,Fair,Reject,3928.8060695546
CL_06228,73600.0,8264,EDUCATION,0.06669586956521739,0,0.20142498739388154,739,Good,Approve,998.7456574938221
CL_06229,52700.0,27786,DEBT_CONSOLIDATION,0.2876668235294117,0,0.4447174615554903,605,Fair,Approve,7414.151632068511
CL_06230,32700.0,22322,DEBT_CONSOLIDATION,0.3911128409785932,0,0.463192171985424,595,Fair,Reject,6203.625397835181
CL_06231,31500.0,6747,MEDICAL,0.11935764285714286,0,0.293635249500438,688,Good,Approve,1188.6942170276732
CL_06232,32700.0,21640,EDUCATION,0.36903810397553516,0,0.4975309402537364,576,Poor,Reject,6459.941728254513
CL_06233,76400.0,21734,PERSONAL,0.1631614620418848,0,0.18208657644909573,749,Very Good,Approve,2374.481791526788
CL_06234,22600.0,26669,EDUCATION,0.7037193871681415,0,0.6878427702396167,471,Poor,Reject,11006.447303712202
CL_06235,17500.0,3761,PERSONAL,0.12674570000000002,0,0.27693076923589954,697,Good,Approve,624.9219738577308
CL_06236,108000.0,24257,MEDICAL,0.12868563101851851,0,0.09333132182624662,798,Very Good,Approve,1358.3627241235586
CL_06237,36900.0,15301,DEBT_CONSOLIDATION,0.23204443360433602,0,0.44646998460294046,604,Fair,Approve,4098.8623406457555
CL_06238,34600.0,9500,EDUCATION,0.15287861271676298,0,0.8396589895243813,388,Poor,Reject,4786.056240288974
CL_06239,54300.0,7017,EDUCATION,0.07547474861878453,0,0.166675001461446,758,Very Good,Approve,701.73509115298
CL_06240,20100.0,23342,DEBT_CONSOLIDATION,0.6286662537313433,1,0.7574252129132235,433,Poor,Reject,10607.891591892278
CL_06241,57000.0,7847,DEBT_CONSOLIDATION,0.07833921666666667,0,0.23261874890498405,722,Good,Approve,1095.2155935944459
CL_06242,28900.0,9980,VENTURE,0.19436826989619374,0,0.29701942718787827,686,Good,Approve,1778.552330001015
CL_06243,71400.0,17674,VENTURE,0.142010837535014,1,0.13394692980661818,776,Very Good,Approve,1420.4268224413017
CL_06244,14500.0,34197,VENTURE,1.2713029551724138,1,0.9922607922557518,304,Poor,Reject,20359.405387661966
CL_06245,47600.0,1597,DEBT_CONSOLIDATION,0.0193653025210084,0,0.26364017141415896,704,Good,Approve,252.6200122490471
CL_06246,31600.0,24173,VENTURE,0.4375618987341773,1,0.8569991787745039,378,Poor,Reject,12429.74468910965
CL_06247,23800.0,25439,EDUCATION,0.5755840966386555,0,0.6265046688749106,505,Poor,Reject,9562.59136290531
CL_06248,57700.0,34440,DEBT_CONSOLIDATION,0.33347708838821494,0,0.4163128732391422,621,Fair,Approve,8602.689212613634
CL_06249,33200.0,18962,EDUCATION,0.3289221626506024,0,0.3299851605655117,668,Fair,Approve,3754.307168785939
CL_06250,48000.0,18816,DEBT_CONSOLIDATION,0.2322992,0,0.30853624516807926,680,Good,Approve,3483.2507934495475
CL_06251,77600.0,9232,MEDICAL,0.06354732989690721,0,0.18338344131897166,749,Very Good,Approve,1015.7975581540478
CL_06252,58400.0,5479,EDUCATION,0.04931569092465753,0,0.16675778515405348,758,Very Good,Approve,548.1995429154354
CL_06253,19000.0,20317,DEBT_CONSOLIDATION,0.574650305263158,0,0.5743991295236103,534,Poor,Reject,7002.040268718713
CL_06254,26200.0,18698,PERSONAL,0.4276275419847328,1,0.5061407802035823,571,Poor,Reject,5678.292184947949
CL_06255,47800.0,24291,DEBT_CONSOLIDATION,0.2960910282426778,0,0.23733641645218997,719,Good,Approve,3459.083335224088
CL_06256,58500.0,12488,MEDICAL,0.12191276581196579,0,0.19420655795120323,743,Very Good,Approve,1455.1508974167755
CL_06257,28700.0,6404,DEBT_CONSOLIDATION,0.11937770034843208,0,0.2925518164968372,689,Good,Approve,1124.1010997074472
CL_06258,40900.0,13425,MEDICAL,0.18256687041564795,0,0.22889610607962957,724,Good,Approve,1843.7581344714163
CL_06259,40700.0,6593,VENTURE,0.09373561302211302,0,0.2074991053106547,735,Good,Approve,820.8249607878879
CL_06260,44300.0,3676,EDUCATION,0.04914056884875847,0,0.2746770187533916,698,Good,Approve,605.8276325624805
CL_06261,17900.0,25476,MEDICAL,0.7879769497206703,1,0.9465071951047501,329,Poor,Reject,14467.930381493168
CL_06262,15500.0,6265,PERSONAL,0.24251612903225805,0,0.33729450451918586,664,Fair,Approve,1267.8900424876197
CL_06263,9400.0,30569,EDUCATION,1.7414573936170212,0,0.9691116535770314,316,Poor,Reject,17774.864482917765
CL_06264,38700.0,18492,DEBT_CONSOLIDATION,0.264717519379845,0,0.38515357464606204,638,Fair,Approve,4273.355941412987
CL_06265,16000.0,22512,DEBT_CONSOLIDATION,0.83104455,1,0.7617725537181664,431,Poor,Reject,10289.414237582017
CL_06266,130900.0,5954,MEDICAL,0.026097077922077924,0,0.06327773080574423,815,Exceptional,Approve,226.0533655304407
CL_06267,53800.0,2112,PERSONAL,0.022996460966542752,0,0.2636083562475585,705,Good,Approve,334.04450903690616
CL_06268,17900.0,2112,MEDICAL,0.06997917318435753,0,0.20875549735122037,735,Good,Approve,264.53496624346644
CL_06269,71800.0,17733,PERSONAL,0.13906080292479112,0,0.18469672324546357,748,Very Good,Approve,1965.1361959870833
CL_06270,71900.0,19307,MEDICAL,0.14570206119610568,0,0.1300530645678585,778,Very Good,Approve,1506.5607105669865
CL_06271,75500.0,25443,VENTURE,0.1944620284768212,0,0.17661862933214614,752,Very Good,Approve,2696.2246716586765
CL_06272,22400.0,24712,VENTURE,0.6257983035714286,1,0.5653938862167428,539,Poor,Reject,8383.208229712889
CL_06273,55800.0,1042,VENTURE,0.010885912186379928,0,0.1275639586616908,779,Very Good,Approve,79.75298695528907
CL_06274,76200.0,6877,MEDICAL,0.05084648031496063,0,0.10901272596269328,790,Very Good,Approve,449.80830986726494
CL_06275,93200.0,27881,EDUCATION,0.1752584104077253,0,0.1550047934138614,764,Very Good,Approve,2593.0131871031217
CL_06276,14600.0,6974,DEBT_CONSOLIDATION,0.28309185616438354,0,0.5087624778684239,570,Poor,Reject,2128.8657123926328
CL_06277,31900.0,16518,EDUCATION,0.3009486394984326,0,0.5293126263482757,558,Poor,Reject,5245.911577212491
CL_06278,21900.0,16491,DEBT_CONSOLIDATION,0.43731270547945206,1,0.609128829934236,514,Poor,Reject,6027.086120667291
CL_06279,111100.0,33344,PERSONAL,0.17078670747074706,0,0.12203459912311374,782,Very Good,Approve,2441.4730038966622
CL_06280,48800.0,14356,VENTURE,0.1648439467213115,0,0.23370932184471774,721,Good,Approve,2013.0786146416606
CL_06281,62000.0,31213,VENTURE,0.30102924758064514,0,0.6737374353557238,479,Poor,Reject,12617.619941854924
CL_06282,48300.0,13817,DEBT_CONSOLIDATION,0.16403038923395444,0,0.23835298312985986,718,Good,Approve,1975.993900743164
CL_06283,45500.0,12560,VENTURE,0.16232764835164834,1,0.2117103330908588,733,Good,Approve,1595.4490701727118
CL_06284,21600.0,16860,EDUCATION,0.4393747222222222,1,0.8873575119564978,361,Poor,Reject,8976.508590951933
CL_06285,27800.0,17896,MEDICAL,0.36474365467625897,0,0.4469235078990149,604,Fair,Approve,4798.885858416462
CL_06286,37900.0,23497,VENTURE,0.3562988364116095,0,0.33071861105620515,668,Fair,Approve,4662.537122392591
CL_06287,24600.0,17566,VENTURE,0.4139078008130081,1,0.406433934000031,626,Fair,Approve,4283.651090786727
CL_06288,22000.0,17258,PERSONAL,0.4382355318181818,0,0.4545912838648857,599,Fair,Reject,4707.201826164119
CL_06289,32100.0,17543,MEDICAL,0.30151006542056075,0,0.793108716967384,413,Poor,Reject,8348.103733055292
CL_06290,25300.0,31679,DEBT_CONSOLIDATION,0.6798463656126482,1,0.6068404783138309,516,Poor,Reject,11534.45970750231
CL_06291,37400.0,6568,MEDICAL,0.09777363636363635,0,0.3390330414512587,663,Fair,Approve,1336.06140975112
CL_06292,27800.0,20052,MEDICAL,0.39011238129496406,0,0.5322608883862572,557,Poor,Reject,6403.737200352738
CL_06293,24100.0,20499,DEBT_CONSOLIDATION,0.473135632780083,1,0.46310047791619013,595,Fair,Reject,5695.858018082389
CL_06294,20800.0,25776,MEDICAL,0.7318896923076923,1,0.681921412645455,474,Poor,Reject,10546.323799409549
CL_06295,36400.0,2307,PERSONAL,0.03791972802197803,0,0.3365403843401982,664,Fair,Approve,465.83920000370233
CL_06296,61900.0,11386,EDUCATION,0.10453414862681745,0,0.24430617560460285,715,Good,Approve,1669.0020692604048
CL_06297,53700.0,22943,MEDICAL,0.2289813938547486,0,0.28227005736494226,694,Good,Approve,3885.673155674322
CL_06298,14500.0,12667,EDUCATION,0.4866311965517242,1,0.5253765377133224,561,Poor,Reject,3992.966761928793
CL_06299,60800.0,22190,PERSONAL,0.20808599506578945,1,0.6970991006547378,466,Poor,Reject,9281.17742611718
CL_06300,53400.0,10961,PERSONAL,0.1134689288389513,0,0.1986570130355833,740,Very Good,Approve,1306.4877119298171
CL_06301,61800.0,20639,MEDICAL,0.18047436245954693,1,0.17337736353116157,754,Very Good,Approve,2147.001243551786
CL_06302,69600.0,18616,VENTURE,0.14496942528735635,0,0.19247235804326673,744,Very Good,Approve,2149.8392504000717
CL_06303,23500.0,5967,MEDICAL,0.14233199361702126,0,0.409601136312143,624,Fair,Approve,1466.4539882247343
CL_06304,30300.0,17465,EDUCATION,0.3119779290429043,0,0.30269002034923215,683,Good,Approve,3171.8887232396037
CL_06305,106300.0,13182,PERSONAL,0.06742289181561618,0,0.09388529597448642,798,Very Good,Approve,742.557582921408
CL_06306,102600.0,20929,EDUCATION,0.12045394249512673,1,0.20113923080790647,739,Good,Approve,2525.785776947205
CL_06307,34700.0,23830,EDUCATION,0.40068050432276664,0,0.37135707677170005,645,Fair,Approve,5309.6634836817675
CL_06308,52100.0,21685,DEBT_CONSOLIDATION,0.22024218330134354,0,0.4254466718203346,616,Fair,Approve,5535.486647054372
CL_06309,55000.0,17478,PERSONAL,0.1744622181818182,0,0.38532875125028904,638,Fair,Approve,4040.865548611531
CL_06310,104300.0,31071,PERSONAL,0.16828387248322144,0,0.18220996450422838,749,Very Good,Approve,3396.867484266528
CL_06311,44700.0,33904,EDUCATION,0.40165242058165546,1,0.8166190559394816,400,Poor,Reject,16611.99148354331
CL_06312,17500.0,16988,PERSONAL,0.5593905714285715,1,0.50101248490065,574,Poor,Reject,5106.720056095345
CL_06313,27300.0,32422,MEDICAL,0.6577628095238095,0,0.6452402856463529,495,Poor,Reject,12551.988324735634
CL_06314,238000.0,11441,DEBT_CONSOLIDATION,0.026670028571428573,0,0.014490688690787873,842,Exceptional,Approve,99.47278158678243
CL_06315,17100.0,30614,MEDICAL,0.9755303274853802,1,0.7604156242432698,431,Poor,Reject,13967.618352350077
CL_06316,37400.0,16609,VENTURE,0.24427220454545456,0,0.30564995707890075,681,Good,Approve,3045.924082274077
CL_06317,145500.0,4670,VENTURE,0.01892553608247423,1,0.07557030072772006,808,Exceptional,Approve,211.74798263907158
CL_06318,22500.0,10537,EDUCATION,0.2735639355555556,0,0.47305913795472104,589,Fair,Reject,2990.774481977337
CL_06319,7100.0,22028,VENTURE,1.8466289577464785,1,0.9863090419359543,307,Poor,Reject,13035.849345459119
CL_06320,7900.0,10191,MEDICAL,0.744846,0,0.6553669487568771,489,Poor,Reject,4007.3067448688003
CL_06321,22500.0,28813,VENTURE,0.72781638,0,0.5993041516474433,520,Poor,Reject,10360.650312850672
CL_06322,12600.0,10216,EDUCATION,0.4414366031746032,1,0.6602500337948662,486,Poor,Reject,4047.068607149012
CL_06323,67700.0,15255,PERSONAL,0.12956610044313147,0,0.6574406263951074,488,Poor,Reject,6017.554053394418
CL_06324,42700.0,22841,DEBT_CONSOLIDATION,0.3171796475409836,0,0.3717377758892833,645,Fair,Approve,5094.517523452271
CL_06325,10100.0,13578,EDUCATION,0.7127777821782179,1,0.9586122456380372,322,Poor,Reject,7809.6222427639605
CL_06326,13900.0,21550,EDUCATION,0.8654883093525181,0,0.7193210133677301,454,Poor,Reject,9300.82070284475
CL_06327,76400.0,5203,EDUCATION,0.036516342931937174,0,0.13280513049218565,776,Very Good,Approve,414.59105637050516
CL_06328,40800.0,6384,MEDICAL,0.09166047058823529,0,0.162434605969824,760,Very Good,Approve,622.1895147068138
CL_06329,85800.0,21018,PERSONAL,0.1398872832167832,1,0.7331705331382385,446,Poor,Reject,9245.866959299698
CL_06330,71100.0,27074,EDUCATION,0.2250264458509142,0,0.27300192323597067,699,Good,Approve,4434.752441814402
CL_06331,18200.0,7119,PERSONAL,0.20721375,0,0.2842121433362655,693,Good,Approve,1213.9837490465243
CL_06332,61600.0,17952,EDUCATION,0.17280257142857142,0,0.21004514473479352,734,Good,Approve,2262.438262967408
CL_06333,50900.0,29835,MEDICAL,0.3106884430255402,0,0.31623990612948033,676,Good,Approve,5661.010559623827
CL_06334,11200.0,22409,EDUCATION,1.0935391919642856,1,0.8723036733782487,370,Poor,Reject,11728.471810039902
CL_06335,16000.0,18676,VENTURE,0.626463075,1,0.5328281442941856,556,Poor,Reject,5970.659053702926
CL_06336,156800.0,30878,MEDICAL,0.10553265433673471,1,0.2607007522489009,706,Good,Approve,4829.950696764937
CL_06337,20800.0,5275,EDUCATION,0.13641454326923078,0,0.23057586522753404,723,Good,Approve,729.7726134451451
CL_06338,46500.0,33733,EDUCATION,0.40697232258064514,1,0.45713617590461453,598,Fair,Reject,9252.344773074217
CL_06339,32400.0,8963,EDUCATION,0.16151381327160494,0,0.2772887676952249,697,Good,Approve,1491.2035349113805
CL_06340,40500.0,3645,VENTURE,0.0533115,0,0.1685873556005681,757,Very Good,Approve,368.7005466984424
CL_06341,33700.0,8837,VENTURE,0.1488129821958457,0,0.259555054319339,707,Good,Approve,1376.2128090119993
CL_06342,64800.0,16404,EDUCATION,0.13590258333333333,0,0.18001439282588677,750,Very Good,Approve,1771.7736599495079
CL_06343,63800.0,26107,VENTURE,0.21726507288401253,0,0.17833725518831384,751,Very Good,Approve,2793.5104327207855
CL_06344,39000.0,32150,EDUCATION,0.4633309615384616,0,0.6122528650986624,513,Poor,Reject,11810.357767753198
CL_06345,21100.0,8525,VENTURE,0.23530616113744077,1,0.8669654316437726,373,Poor,Reject,4434.528182857896
CL_06346,25800.0,26550,PERSONAL,0.5881133720930233,1,0.9135773716256976,347,Poor,Reject,14553.287529997364
CL_06347,14100.0,7953,EDUCATION,0.32077100000000003,0,0.3678373529528914,647,Fair,Approve,1755.2462808206071
CL_06348,29700.0,29730,EDUCATION,0.5291339393939394,0,0.5092350708946337,569,Poor,Reject,9083.735194618475
CL_06349,12600.0,22304,DEBT_CONSOLIDATION,0.9839427301587301,0,0.7911558573757967,414,Poor,Reject,10587.564145745862
CL_06350,41400.0,30077,DEBT_CONSOLIDATION,0.41141558212560386,0,0.4915996274911601,579,Poor,Reject,8871.505197630973
CL_06351,43400.0,29119,MEDICAL,0.3823378375576037,0,0.375322183004115,643,Fair,Approve,6557.403988138094
CL_06352,66400.0,25987,PERSONAL,0.20560648268072293,0,0.2375693596933039,719,Good,Approve,3704.2289702099324
CL_06353,17500.0,7038,PERSONAL,0.21715246285714287,0,0.35052963051369584,657,Fair,Approve,1480.2165237332347
CL_06354,18200.0,3775,MEDICAL,0.12367273351648352,1,0.7492704490056754,437,Poor,Reject,1697.0975669978548
CL_06355,90700.0,8477,DEBT_CONSOLIDATION,0.052633104189636175,1,0.5311396461404655,557,Poor,Reject,2701.4824681996356
CL_06356,16000.0,7374,MEDICAL,0.26627053125,0,0.3891238238570467,635,Fair,Approve,1721.6394462731173
CL_06357,124300.0,3283,DEBT_CONSOLIDATION,0.014476366049879326,1,0.384871173369831,638,Fair,Approve,758.1192373038931
CL_06358,20900.0,18046,EDUCATION,0.49121384688995207,1,0.5988226819802046,520,Poor,Reject,6483.8124714088635
CL_06359,20900.0,14891,MEDICAL,0.3931152751196172,0,0.4765580583643,587,Fair,Reject,4257.855628261675
CL_06360,60200.0,21525,VENTURE,0.1956736918604651,0,0.27021181942289635,701,Good,Approve,3489.7856478467065
CL_06361,50500.0,1751,DEBT_CONSOLIDATION,0.019273135643564355,1,0.2358203360676622,720,Good,Approve,247.7528450726859
CL_06362,97200.0,15491,EDUCATION,0.08916887345679013,0,0.18711140108492366,747,Very Good,Approve,1739.1256285239315
CL_06363,11700.0,28742,VENTURE,1.350751170940171,1,0.9209041462584239,343,Poor,Reject,15881.176183055772
CL_06364,50000.0,25228,VENTURE,0.27465723599999997,0,0.2974939590180831,686,Good,Approve,4503.106558864921
CL_06365,35300.0,32628,PERSONAL,0.5285181416430594,1,0.6447752243437519,495,Poor,Reject,12622.635611932761
CL_06366,19000.0,19757,DEBT_CONSOLIDATION,0.5756045973684211,0,0.5437976456593391,550,Poor,Reject,6446.286051174938
CL_06367,112300.0,11525,EDUCATION,0.05543391585040071,0,0.5677345266690013,537,Poor,Reject,3925.8842519161435
CL_06368,41800.0,25790,DEBT_CONSOLIDATION,0.359023947368421,0,0.5110946304607599,568,Poor,Reject,7908.678311749799
CL_06369,35000.0,11063,EDUCATION,0.1831084542857143,0,0.7379569706390668,444,Poor,Reject,4898.410779707998
CL_06370,47700.0,30767,DEBT_CONSOLIDATION,0.38152370020964366,0,0.8989805272913253,355,Poor,Reject,16595.36032990332
CL_06371,12900.0,6327,VENTURE,0.27792205813953486,0,0.4488117645243725,603,Fair,Approve,1703.779220487423
CL_06372,17200.0,33501,PERSONAL,1.0633645901162792,0,0.9009079610665957,354,Poor,Reject,18108.79056221521
CL_06373,29700.0,13644,MEDICAL,0.2709505454545455,0,0.2934040795435931,688,Good,Approve,2401.9231567756706
CL_06374,43900.0,32097,DEBT_CONSOLIDATION,0.39920186788154893,0,0.386301344299406,637,Fair,Approve,7439.46854878682
CL_06375,78000.0,14627,VENTURE,0.10766784679487179,0,0.22565417396525336,725,Good,Approve,1980.3861615538565
CL_06376,21400.0,27481,MEDICAL,0.6925468831775701,1,0.6168522411796918,510,Poor,Reject,10171.029863915466
CL_06377,18600.0,31794,MEDICAL,0.9780928387096773,1,0.8092535287098598,404,Poor,Reject,15437.644015080768
CL_06378,49100.0,30794,MEDICAL,0.3688067556008147,0,0.25590124969266065,709,Good,Approve,4728.1338498214745
CL_06379,33500.0,32630,VENTURE,0.550813880597015,0,0.4886269491571093,581,Fair,Reject,9566.338410597886
CL_06380,11500.0,6874,EDUCATION,0.3349132347826087,0,0.5410822264393735,552,Poor,Reject,2231.639534726552
CL_06381,20900.0,2106,MEDICAL,0.06040894736842105,0,0.22289173401566328,727,Good,Approve,281.6459951021921
CL_06382,32600.0,14893,PERSONAL,0.24061788650306748,0,0.3173877141380871,675,Good,Approve,2836.1131359951187
CL_06383,33100.0,9419,EDUCATION,0.1564806072507553,0,0.27415772426826734,699,Good,Approve,1549.3749629296858
CL_06384,38300.0,33427,VENTURE,0.5183366919060052,1,0.8701126611875639,371,Poor,Reject,17451.15355531002
CL_06385,16600.0,22024,MEDICAL,0.7604913734939759,1,0.593030978564137,523,Poor,Reject,7836.5485631379315
CL_06386,33600.0,25819,VENTURE,0.43465825446428574,1,0.3639454472761264,649,Fair,Approve,5638.024501933384
CL_06387,64100.0,23755,VENTURE,0.21229409906396254,0,0.2003898297061473,739,Good,Approve,2856.1562428017173
CL_06388,6400.0,33660,MEDICAL,2.88818578125,0,0.9984622995234504,300,Poor,Reject,20164.944601175604
CL_06389,30700.0,29356,VENTURE,0.5071320716612377,1,0.4489303559882364,603,Fair,Approve,7907.2797182344
CL_06390,13400.0,12724,PERSONAL,0.5181231791044776,1,0.5282903276139279,559,Poor,Reject,4033.1796771357713
CL_06391,35600.0,10127,PERSONAL,0.15652757724719102,0,0.25250052498089176,711,Good,Approve,1534.2436898888946
CL_06392,14700.0,13669,DEBT_CONSOLIDATION,0.5216536734693876,0,0.479289575196546,586,Fair,Reject,3930.8455220169526
CL_06393,39400.0,32935,MEDICAL,0.46355594543147205,0,0.47440427439288946,589,Fair,Reject,9374.702866277888
CL_06394,96400.0,11878,MEDICAL,0.06950601452282158,0,0.14183139321920085,771,Very Good,Approve,1010.8039731946006
CL_06395,20200.0,3205,MEDICAL,0.08563061881188118,0,0.7273886023299957,449,Poor,Reject,1398.7682822805818
CL_06396,22000.0,25401,DEBT_CONSOLIDATION,0.6220935818181818,0,0.5326827275074916,557,Poor,Reject,8118.404376850675
CL_06397,27400.0,34314,PERSONAL,0.6905379416058394,1,0.6455996123145057,494,Poor,Reject,13291.86305817597
CL_06398,44000.0,25742,PERSONAL,0.3279472295454545,0,0.3517364993903825,656,Fair,Approve,5432.640580384335
CL_06399,19700.0,3069,MEDICAL,0.08578400253807106,0,0.2215231382068573,728,Good,Approve,407.91270669410704
CL_06400,28900.0,32331,VENTURE,0.6357124826989619,1,0.6804699412480751,475,Poor,Reject,13200.16420229491
CL_06401,24300.0,30519,EDUCATION,0.6885613888888888,0,0.7770326993220957,422,Poor,Reject,14228.556570366623
CL_06402,27400.0,16971,EDUCATION,0.3334120182481751,0,0.3407074915370605,662,Fair,Approve,3469.2881033252715
CL_06403,44300.0,24114,MEDICAL,0.3209938103837472,1,0.22482732191959487,726,Good,Approve,3252.891624461466
CL_06404,50500.0,33784,MEDICAL,0.3612881029702971,0,0.3006744897500523,684,Good,Approve,6094.79217702946
CL_06405,15000.0,28282,PERSONAL,1.1265663333333336,1,0.8395889004692029,388,Poor,Reject,14247.151969841998
CL_06406,44200.0,3809,PERSONAL,0.05162401470588235,0,0.21117082921296323,733,Good,Approve,482.6098130833061
CL_06407,239800.0,28835,VENTURE,0.06941202564637199,0,0.022051043951790104,837,Exceptional,Approve,381.5051114099206
CL_06408,91700.0,9519,PERSONAL,0.05840638331515812,0,0.10206735158874318,793,Very Good,Approve,582.9474718639478
CL_06409,24700.0,25921,EDUCATION,0.6135511194331983,0,0.7152538353799229,456,Poor,Reject,11124.056800129789
CL_06410,39300.0,3354,EDUCATION,0.05039534351145038,0,0.7561968313229773,434,Poor,Reject,1521.7705033543596
CL_06411,35600.0,13463,PERSONAL,0.218660297752809,1,0.7685570446466681,427,Poor,Reject,6208.250095246855
CL_06412,47800.0,15648,EDUCATION,0.17437044351464434,0,0.3262845680833526,670,Good,Approve,3063.420552820981
CL_06413,28200.0,16241,EDUCATION,0.3024742269503546,0,0.29882415669831563,685,Good,Approve,2911.921877362406
CL_06414,30900.0,20834,EDUCATION,0.3636847766990291,0,0.4909892832914694,579,Poor,Reject,6137.562436856683
CL_06415,23400.0,21089,EDUCATION,0.4859031773504273,1,0.9053226931996649,352,Poor,Reject,11455.410166132639
CL_06416,70100.0,3748,DEBT_CONSOLIDATION,0.028802390870185445,0,0.15860502717702035,762,Very Good,Approve,356.6709851156834
CL_06417,43800.0,22643,MEDICAL,0.29117967465753425,0,0.4236912833292884,616,Fair,Approve,5756.185037055046
CL_06418,44000.0,30980,VENTURE,0.3971072727272728,0,0.34618201047306224,659,Fair,Approve,6434.831210673281
CL_06419,75400.0,7412,DEBT_CONSOLIDATION,0.0569416578249337,0,0.13685048811096379,774,Very Good,Approve,608.6014907270782
CL_06420,76100.0,28429,VENTURE,0.2017674494086728,0,0.1890076837399706,746,Very Good,Approve,3223.9796646261743
CL_06421,68000.0,9377,DEBT_CONSOLIDATION,0.07335434044117647,0,0.6750411670794698,478,Poor,Reject,3797.916614222513
CL_06422,74700.0,26342,DEBT_CONSOLIDATION,0.2027487670682731,0,0.18944316227844718,745,Very Good,Approve,2994.1870684433134
CL_06423,92700.0,6341,VENTURE,0.038394857605177996,0,0.09253435194697118,799,Very Good,Approve,352.05619541744653
CL_06424,20300.0,29161,MEDICAL,0.8259170911330048,0,0.729545322735387,448,Poor,Reject,12764.562693771972
CL_06425,30400.0,18181,PERSONAL,0.3310556759868421,1,0.829745397173074,393,Poor,Reject,9051.360639602195
CL_06426,55600.0,24650,DEBT_CONSOLIDATION,0.2577166366906475,0,0.27571747822121995,698,Good,Approve,4077.861502891843
CL_06427,21300.0,21040,MEDICAL,0.5691665727699531,1,0.6689907944261719,482,Poor,Reject,8445.339788835994
CL_06428,29200.0,23736,PERSONAL,0.46642865753424656,0,0.6309742613523392,502,Poor,Reject,8986.083040475474
CL_06429,40800.0,10851,VENTURE,0.14017204779411765,0,0.207111425067335,736,Good,Approve,1348.4196440433911
CL_06430,31600.0,33805,DEBT_CONSOLIDATION,0.6304739477848101,0,0.5976055705278563,521,Poor,Reject,12121.233787016508
CL_06431,37800.0,15429,PERSONAL,0.22582259920634923,0,0.47924001177997244,586,Fair,Reject,4436.516485051917
CL_06432,18300.0,16592,MEDICAL,0.48520266666666667,1,0.4875537579089866,581,Fair,Reject,4853.695170735544
CL_06433,35500.0,32558,PERSONAL,0.5334467802816901,1,0.5503438088873718,547,Poor,Reject,10750.856237853031
CL_06434,39400.0,31961,VENTURE,0.4554848096446701,1,0.9173051510547273,345,Poor,Reject,17590.793959716084
CL_06435,95700.0,33688,PERSONAL,0.1856536175548589,1,0.7058322390197422,461,Poor,Reject,14266.845880858245
